400	6.0E-4	0.006152791675734641	6.127876726035609	6.1667000200120095	8850.158759409016	11.817971789076005	0.0	0.0	0.0	0.008695652173913044	0.0022397461621016285	
425.0	0.0013	0.006165915691094562	6.13317312506256	6.192249924902393	8848.344372615478	11.809215729138447	0.0	0.0	7.513148009015778E-4	0.017391304347826087	0.004666137837711726	
450.0	0.0015	0.006149924887994402	6.100450676014021	6.199399098647989	8778.915918574015	11.761844179053593	0.0	0.0	7.513148009015778E-4	0.020289855072463767	0.005412719891745603	
475.0	0.0013	0.006126764794862363	6.09302092720538	6.16050866125962	8901.39019056192	11.8937856775588	0.0	0.0	7.513148009015778E-4	0.017391304347826087	0.004666137837711726	
500.0	0.0027	0.006188910057761129	6.120224606437388	6.257595507871241	8885.037606444102	11.873373163500023	0.0	3.834355828220859E-4	0.003005259203606311	0.03188405797101449	0.009052307405160748	
525.0	0.0036	0.006185467684233603	6.116318747490956	6.254616619831394	8817.03198225547	11.796170313152432	0.0	0.0	0.003005259203606311	0.0463768115942029	0.012691894918575895	
550.0	0.0063	0.006287008151900505	6.141189493811014	6.431216664989433	8958.714124661716	11.92066887243968	0.0	0.0011503067484662577	0.015026296018031555	0.057971014492753624	0.018944519621109608	
575.0	0.0055	0.006362694822031953	6.147913524384107	6.569834087481117	8801.446519055027	11.814699290573401	0.0	3.834355828220859E-4	0.015026296018031555	0.04927536231884058	0.01651812794549951	
600.0	0.0059	0.006294738960343772	6.127451966602995	6.454380846997281	8865.04293297817	11.851944130629729	0.0	0.0015337423312883436	0.018782870022539443	0.043478260869565216	0.016238159675236806	
625.0	0.0088	0.0064189870868213705	6.146287328490726	6.684826472962058	8876.873937981805	11.8523415981447	0.0	0.005368098159509203	0.022539444027047332	0.06376811594202898	0.02333068918855863	
650.0	0.0106	0.006592076006092974	6.161410956135032	7.017687487366095	8864.960846041657	11.82756564198231	0.0013032954757028485	0.003450920245398773	0.03155522163786627	0.06956521739130435	0.026923615323596658	
675.0	0.0152	0.006553614947604182	6.156884646628747	6.942424857839144	8755.321354074902	11.752356570079074	0.001861850679575498	0.010736196319018405	0.039819684447783624	0.08840579710144927	0.03574261583687182	
700.0	0.0174	0.0067679625487089305	6.1877671483818215	7.335334825971904	8813.55236847607	11.82405317967759	0.0013032954757028485	0.012653374233128834	0.048835462058602556	0.1	0.04129531986374878	
725.0	0.0213	0.006870951262235002	6.208541943394288	7.531521405946659	8847.681945655768	11.839528329337522	0.003909886427108546	0.018404907975460124	0.049586776859504134	0.11304347826086956	0.046894685269002846	
750.0	0.0262	0.0069023413435156025	6.202094886013567	7.593551037173963	8868.913784343436	11.8066962731232	0.0067026624464717926	0.02338957055214724	0.05559729526671676	0.1318840579710145	0.0551537492417526	
775.0	0.028	0.006947839506477064	6.178806584362121	7.713374485596694	8903.361110813443	11.89238998792588	0.011171104077452988	0.023006134969325152	0.059353869271224644	0.11739130434782609	0.053380616863422145	
800.0	0.0344	0.007263359569442284	6.221416735708356	8.286246893123483	8763.831761726298	11.728160826905336	0.012660584621113387	0.032975460122699383	0.0811419984973704	0.11884057971014493	0.06196631048481172	
