1:a-1:b	1:a-1:g	1:a-1:h	1:a-2:g	1:b-1:a	1:b-1:c	1:b-2:f	1:c-1:b	1:c-1:d	1:c-1:h	1:c-5:g	1:d-1:c	1:d-1:e	1:d-5:f	1:e-1:d	1:e-1:f	1:e-1:h	1:f-1:e	1:f-1:g	1:g-1:a	1:g-1:f	1:g-1:h	1:h-1:a	1:h-1:c	1:h-1:e	1:h-1:g	2:a-2:b	2:a-2:g	2:b-2:a	2:b-2:c	2:b-2:f	2:c-2:b	2:c-2:d	2:c-3:a	2:d-2:c	2:d-2:e	2:d-3:a	2:e-2:d	2:e-2:f	2:f-1:b	2:f-2:b	2:f-2:e	2:f-2:g	2:g-1:a	2:g-2:a	2:g-2:f	3:a-2:c	3:a-2:d	3:a-3:b	3:a-3:g	3:b-3:a	3:b-3:c	3:b-3:g	3:c-3:b	3:c-3:d	3:c-3:e	3:d-3:c	3:d-3:e	3:d-4:a	3:e-3:c	3:e-3:d	3:e-3:f	3:e-3:g	3:f-3:e	3:f-3:g	3:f-6:a	3:g-3:a	3:g-3:b	3:g-3:e	3:g-3:f	4:a-3:d	4:a-4:b	4:a-4:e	4:b-4:a	4:b-4:f	4:c-4:f	4:d-4:f	4:d-7:b	4:e-4:a	4:e-4:f	4:e-7:a	4:f-4:b	4:f-4:c	4:f-4:d	4:f-4:e	5:a-5:b	5:a-5:g	5:a-5:h	5:b-5:a	5:b-5:c	5:b-6:e	5:c-5:b	5:c-5:d	5:c-5:h	5:c-6:d	5:d-5:c	5:d-5:e	5:d-8:a	5:e-5:d	5:e-5:f	5:e-5:h	5:e-8:g	5:f-1:d	5:f-5:e	5:f-5:g	5:g-1:c	5:g-5:a	5:g-5:f	5:g-5:h	5:h-5:a	5:h-5:c	5:h-5:e	5:h-5:g	6:a-3:f	6:a-6:b	6:a-6:e	6:b-6:a	6:b-6:c	6:b-6:e	6:b-7:e	6:c-6:b	6:c-6:d	6:c-7:e	6:d-5:c	6:d-6:c	6:d-6:e	6:e-5:b	6:e-6:a	6:e-6:b	6:e-6:d	7:a-4:e	7:a-7:b	7:a-7:f	7:b-4:d	7:b-7:a	7:b-7:c	7:c-7:b	7:c-7:d	7:c-9:b	7:d-7:c	7:d-7:e	7:d-7:f	7:d-9:a	7:e-6:b	7:e-6:c	7:e-7:d	7:e-7:f	7:f-7:a	7:f-7:d	7:f-7:e	8:a-5:d	8:a-8:b	8:a-8:e	8:a-8:g	8:b-8:a	8:b-8:c	8:b-8:e	8:c-8:b	8:c-8:d	8:c-9:f	8:d-8:c	8:d-8:e	8:e-8:a	8:e-8:b	8:e-8:d	8:e-8:f	8:f-8:e	8:f-8:g	8:g-5:e	8:g-8:a	8:g-8:f	9:a-7:d	9:a-9:b	9:a-9:d	9:a-9:g	9:b-7:c	9:b-9:a	9:b-9:c	9:c-9:b	9:c-9:d	9:d-9:a	9:d-9:c	9:d-9:e	9:e-9:d	9:e-9:f	9:f-8:c	9:f-9:e	9:f-9:g	9:g-9:a	9:g-9:f	
7789.092122092119	6101.651192531027	7750.664368714661	9077.66720409644	8261.077444825443	8762.595207654407	10261.989214437843	9961.327625512355	7977.139044869776	8205.392783681255	8866.136654254782	8148.284872411977	9329.04875744065	10551.79852115951	8029.621393232509	9168.577305836632	7625.952076503556	8625.073664317482	8693.389670321854	5314.593873355669	9363.740479239745	6438.605659646336	8424.751209210915	7737.321398791932	7021.604492136763	6883.193417471657	10215.555679106747	9513.715461171216	9944.960249073809	11466.058820264883	7736.965586260659	11236.737643859586	9886.429087679438	9212.698059714456	9417.64607772757	11480.647134047065	8199.166064383982	10442.564074058771	10535.431144720964	9628.820815037956	7777.528214825755	11054.205815316656	8633.07944627112	8496.447434262378	10514.438205375869	7850.113971205398	9426.541391009388	8440.406960586917	8637.882915443302	9986.056596435812	7657.797298052468	10022.705287156907	8362.839828769454	9762.606326796515	8771.134708404954	7987.813420807959	8810.62989937623	6759.726469120007	13032.523489193234	7735.008617338659	8061.466614781421	10060.599321737456	6973.925612946213	10613.531995335336	8065.380552625422	14242.286095520638	10913.481959198278	7742.480680495387	7073.197309171314	8107.544337581245	11617.279146055807	9424.584422087388	8864.001779067145	7350.553177298435	8803.691555016412	1335.0086173354177	8700.150108416037	7849.936064939762	8996.897759497524	8331.350419751814	10012.74253628127	7808.128092515212	3951.298159784066	8245.777505980714	7712.058709071565	9938.377717245261	7498.749096573542	9431.166953915934	11018.62456218938	9802.457330299065	8973.592038699157	9561.928059158676	10330.838939239122	7681.636737647744	11443.10891199779	9525.101462171944	9231.022405075004	9920.587090681624	8594.651692893662	10252.026463562204	7981.586701510686	8977.328070277521	11866.703730478017	9573.669872690676	8739.111580590405	9806.549174408701	7554.789570249003	9141.713459725539	8516.01712348238	8400.555957084367	7865.236003784491	8218.202034807075	9470.484238621575	14512.525713022305	9580.074498253587	10522.621893595144	9597.153499754679	8730.394173574221	7263.201200870971	7813.2873742186675	8606.03769389439	11726.86940568782	12599.321732368642	10933.941179746462	12247.423138939876	11244.743425813222	10117.885139272372	10334.397064551851	7517.607160730999	10831.645077005542	10657.474842947522	8758.50336354477	10593.250681052788	9330.47200756574	8692.500138993671	9688.241507760507	10742.869850452986	8835.536776565325	9362.49513538029	9269.094345921189	9750.508700733242	9000.98960360716	11429.232223278152	7464.591093571356	11730.427531000547	10582.398398848969	10105.609606943462	10985.533996781012	9801.389892705247	8921.999221664606	9534.1746817194	7302.518485576612	7129.94940790932	7994.751765167778	6930.516484130935	11485.806415750521	6789.61472174692	9026.786012124436	11777.03897259728	12881.303163402308	8667.949074335851	10554.111302612784	7049.891588372948	9255.573469732824	8990.67104020025	7837.660532610852	7973.225107025775	7460.677155727356	8101.139712018335	7608.339356205554	8714.73842219822	9438.816923338298	6877.500416971293	8417.63495858546	12418.39106021644	9596.61978095777	6715.427808976548	8935.520097852972	9082.64857953426	8499.471840778197	7971.9797631663205	9646.611441601593	9634.691721803956	9978.76243954472	8969.50019458952	13015.622393957778	10684.338689058615	10685.761939183707	10253.805526218568	11946.405737483117	
8109.572525724878	6512.957542388348	6918.788581368404	8796.406317929243	8967.790175341295	8742.802492396684	10316.417910452808	9960.11012897169	8979.846399076992	7829.126213596063	9800.411534565004	8391.688161140173	8792.511230260787	10217.927836550427	7000.77090277114	8971.685263009751	9164.028401685398	7860.472395308874	8452.52572091415	5899.017533693655	8680.666570066556	5921.646138243732	7163.437183020459	7905.544124043862	8478.307491672022	6257.736559921914	10578.130705700001	9589.891320103228	9961.77945225817	11230.279669618594	7140.437617740054	11316.899000150443	9412.015649910416	8954.064628319118	9435.571656286314	11125.854224030947	8102.524271848624	10210.137661213515	10266.894652953872	9966.787422117613	6655.591943199895	10877.866975805931	9238.406028116387	8094.363135781384	10983.961744680058	8336.415012321135	8943.306767139573	8693.650195628075	8745.770178239318	9594.528329232342	8151.862048982397	9862.91841762546	8969.088537897447	9442.619910162568	8761.721489643469	8421.365019566503	8849.082741635977	7289.19287060203	13719.055209396656	7970.462251851458	8598.869729028986	9637.003332855027	6568.972612668045	9923.9414577646	8430.082596729237	13683.628459650225	10256.507752504656	8764.874655851267	6782.460512972453	8229.578321986348	12333.516881617395	10264.668888571896	9300.356470081351	8265.376032463108	9513.102448925101	1337.8698739319689	9642.382263444799	8993.386465734004	9313.525576008034	8218.264019711309	9989.41602666769	8701.99681206048	3757.4612375036495	9100.59411679912	7788.691493990189	11258.843645853936	9724.921025943027	9099.666714973297	12169.36675844676	10279.136357054733	11340.640486891507	9943.416896106879	11184.466019422947	7171.969279818029	9853.829879732397	10327.361251997518	9504.013911032038	10196.597594556502	8697.730763661697	9291.082451823122	9501.602666284898	9363.605274602465	11251.053470517025	8794.180553547267	8256.287494570044	10892.51992465393	9133.424141433246	8705.335458633443	8170.595565864018	8775.076075935318	7383.416896105627	9533.505289093202	8543.782060575111	13996.904796413166	9196.116504858868	10159.87248225392	9125.263005366007	8982.443124189296	8315.270250692374	10680.701347636004	9778.153890745256	10197.895957112654	9038.458194468993	9324.468917552744	11116.765686137884	9325.396319378566	12274.163164764735	10172.85610781544	7991.607013480218	9583.399507322469	10399.142153316203	8874.308071298357	10869.520359373526	10504.124039999342	8938.484277645295	9343.944355895022	10597.235183311952	8742.431531666356	9720.654977544244	9533.319808728038	10623.387914800154	7872.3431386794055	10701.475148534435	9649.986958416546	8970.572380818763	11797.107665561489	9668.164034202673	10911.99536299621	8495.74264599749	8971.128821914257	9920.602811191638	8315.455731057538	7219.0812925698265	7702.07216345834	7787.207651068873	12053.07056948858	7113.728445156356	9340.420228956895	12195.334009569799	13014.786262866823	8811.615707872736	10935.922330102438	6869.0798435043025	9640.898420523483	9202.608317639628	8194.70801333541	7897.753948706951	7685.749891323859	8284.851470805386	7811.3200985402655	8645.79626141562	8946.274452982207	6786.912041736403	9197.41486741502	12914.62686567796	9810.983915379384	6877.797420667037	9008.966816407827	9190.92305463426	8570.862193889137	9485.465874515581	9860.321692513156	9422.588030724795	10524.712360532609	8957.40327489208	13151.114331262774	11459.53340096199	10387.642370676	9957.884364589714	12476.8932038896	
8940.221091000943	6603.37961987119	6645.404982080915	8334.901653668207	9887.333955846718	8424.157354141154	10590.391276850694	9581.204253144684	8635.055272753261	8340.492183503446	9108.129762948973	8049.784632071036	9234.97695714163	10328.7930359397	7467.212867860995	8921.136178804783	8462.712732315214	8258.562004883568	8421.458477668972	5764.414590803653	9245.386909248624	6960.016867981241	7087.827946628249	8519.967468903693	7409.572577490776	7361.185577882332	11346.076689062264	9299.171661801438	9825.838127659092	12401.722943468016	7410.5364619451275	11514.949245464644	10555.88421338491	9840.296394474364	9549.974396823696	11823.19949396625	7183.252507609046	9641.543419987087	10800.32531100845	10314.141992233557	7209.084610985667	10207.921925364022	9682.02656706985	7620.470496102882	11501.840416885463	7856.814964309868	9804.82544655423	8033.2058194561905	8495.292026872296	9767.812283507132	7899.611434083074	9153.046778521752	8908.605680898214	9210.10873821936	7793.77692099528	7296.605319440781	8053.254616106701	8041.688002654484	13116.15410103334	7276.363745899401	9332.136510140259	9277.580650023965	7048.501460890708	9887.333955846718	8314.274526345085	13991.746739366234	10659.790957564002	8269.550287663176	7314.148016509978	8328.540016269488	11882.189222572562	8852.314828764087	9163.842284410488	7150.673213051966	8096.822193443389	1388.7647218296272	8603.054308868792	7797.825235703556	9128.371336490354	9154.588993648715	10046.760444596453	7570.155727585735	4037.711979278393	8156.00469894057	8047.664086271463	10771.216000487035	9471.321425348615	9349.293653427716	11646.230308147316	10312.792553997466	10821.145215222441	9559.0349106946	10868.568330376535	8714.479351791824	10244.54953462938	9874.610681049278	8921.328955695653	9883.478418029312	8128.052049764377	9181.963312152297	8388.68640622102	9771.089490651928	11359.185517641443	9012.512425077304	8877.375824577226	10140.642790450289	8901.858489717753	9522.021747647503	7850.838880692889	8982.246453210668	8955.064911597956	8184.921232571115	8465.989939460009	14368.047230345055	8869.471972051544	10653.814873947022	8813.566673699157	8488.159281910093	8917.087864096507	11444.200126515245	8886.05078466639	10407.060453633041	9177.91499744402	9321.533781142392	11098.74393807567	10314.720322906169	12133.37751137656	10737.09449080299	8999.403596498125	9891.382270554994	10858.92948583302	9141.480165069534	10643.983252512637	9302.448868946232	9137.624627252128	9532.81725353624	10716.46736347987	8151.570830450553	9429.296063138889	8980.704238083705	9888.87617097368	8657.031838312476	10924.859182510661	10352.697370407617	9056.272779304862	10961.679568666888	9796.150486465067	11096.430615385227	9189.481610896239	8829.952709423133	9600.867496013454	8354.564896536978	6691.671435889786	7730.160547008082	7957.444501344164	12601.247025518773	7707.027320103646	8964.12542546886	13043.477213175238	13019.57287870732	8916.316756533026	11679.002379595267	6233.633543181958	11103.177806565687	9307.653844999732	8217.307750237325	8001.590409353462	7781.439199979582	8679.008403871689	7853.152203383333	8871.978071632857	9378.59574084	6518.172234106518	8707.539383720494	12107.35263110907	9473.634748039058	6269.682821774704	8674.381758490801	8579.921081964356	8401.024127236718	8429.555107085524	9322.883219378484	8952.558812016641	9255.98963824649	8377.312569659673	12905.834513093845	9907.76830627897	10629.717762588236	10294.864303146527	11556.396277001759	
8488.57669133415	6037.950735228009	6887.128094661446	8450.813274644053	9005.276138744708	9239.24947707331	10235.08476164184	10347.375979524566	8136.517748434924	7781.661515410504	9467.228622276498	8093.3595579319535	8805.269894793444	10128.388124009496	7411.420186697525	8830.64531235769	8606.662295904778	7987.861758924694	8299.95941432117	5350.416783743195	8820.45518404449	5829.752427338682	7251.175423811498	7419.012831323048	8058.393431367048	6344.853423249128	9760.144859671656	9044.23839405989	9488.008491777928	11047.297930135233	8228.228903253736	11204.945209333582	8924.154725114126	8592.476038841301	8951.927819928538	10416.30920046681	8005.24491898839	9562.13668009553	9583.316162471987	9644.057319476167	7821.223190038227	10259.06153414349	8890.587243611815	8006.243951175959	10180.537604200585	7849.995317040207	8695.576160598395	8604.864037967154	8354.106958887398	9619.880740537003	8168.087165562097	9136.34916175373	6972.445443479817	9101.982454501363	8919.758983488824	8456.208048456923	8986.893946493443	6238.156785616786	12794.205613317949	8322.537541760224	7182.841622181795	9560.138615720392	7376.054447257592	10049.064968316537	7473.959601639329	13678.748712191318	9961.150135810489	6930.286285164416	7330.698385941971	7600.636883023047	11743.02394555811	8855.820923484423	8733.739190163522	7160.862914055283	8289.969092445484	1353.6886141556556	8294.5646405083	7429.402766073763	8881.396147486184	8493.571852271994	10293.827854270881	7626.6117198998345	3949.7736567718084	7739.102744220076	7649.189847338888	10624.907121231165	8975.50497955516	9227.460897259998	11155.992632142712	10271.249726831828	10312.010240084634	9168.717804630956	10844.294589621262	7006.812150732182	9644.856545226223	9524.173456967917	9388.105273021054	10328.993787273303	8327.732509135583	9983.928069687056	8965.714464116985	9704.798476480348	11344.609909155692	9376.116886770229	8838.437763420727	10431.29468328034	8626.243326781125	9204.882769820944	6571.234116952207	9043.838781184862	7077.9432424870765	8769.904155353512	7084.337048487517	13835.396959202099	8332.92747651094	9743.161312482987	7999.650338738005	9173.7129655688	10407.517717216206	9797.1090506117	9365.926758457028	10206.712247514886	9978.133682999156	8979.700914742949	10861.278136809931	9365.926758457028	11626.33698605008	9958.153039247782	9927.382847870664	9297.393150389811	11125.821860078137	8571.296556464844	10506.222097347998	9038.244200934478	8806.468733418527	10238.8810839546	11762.20536355943	8142.711747997851	9578.12119509663	9010.471106120067	10252.467921705536	8393.269020640093	10634.897443106853	9175.31141706891	9506.590490466708	11153.395148455034	9200.087415320615	10812.325559619063	8906.971371487944	8262.395804068587	9864.843432928861	8089.363429181679	7107.514595239112	7901.745184356268	7761.281258784102	13258.35596766239	7387.043801320848	9506.390684029193	13383.434797545997	13295.519965039946	9316.774374828645	11864.106646691442	6847.1668071586955	11048.69657519783	9562.73609940807	8645.424744782445	8883.394211861321	8241.016515254614	8624.844681718529	7585.051980896974	9651.450157664176	9400.69307858442	7671.368361902914	7344.48503013042	11468.489900414217	9837.070338114449	7362.867222381684	9394.29927258398	9265.623926825125	8871.60563204801	7006.2127314196405	9730.973119794648	9908.401236306858	10146.570509823248	9416.877400023033	12969.236052579992	10729.405888050856	10504.423839410374	10128.58793044701	10945.196840565706	
7858.743019468267	6644.811001003611	7023.493334197232	8678.085154463302	8274.198650702512	8435.13347752075	10424.40362826891	9512.30188192421	9025.985344915052	8637.386616744185	9311.701475196984	8656.599632012601	8702.049775658317	10131.043610192019	7048.490913202375	8661.3512379392	8924.135704836244	8690.893831308915	8225.443042064382	5565.576680979893	9786.448884732685	6159.114238680532	8125.452726043807	8228.955098618824	7315.407211339941	7141.457116114067	9752.361276998397	9614.151522003018	10071.132057204484	10701.649504507774	8221.104619261836	11389.805997616313	8607.430840250418	9216.049581978954	9385.454662840257	9785.209335360529	7731.069434136212	9626.960198848628	8998.302075603571	9873.423932345622	7855.850737599904	10288.053197331763	8095.49694955004	8070.292778982871	10165.131217926306	7775.486619971798	9048.090642051833	8441.537815943557	8621.68565803021	9405.080861232726	7977.533167633206	9571.593660225666	7903.366796865879	9247.244907844877	8029.594241263753	8318.202653414046	8319.02901966215	7233.596952777653	13136.12447142192	7727.970560705822	8688.414732564603	7488.944123441764	6110.358630042401	7896.962458443074	10395.480809585273	14089.751121733842	10090.964847158979	7657.109654930911	6344.013686693785	10250.24694148101	11894.509183645781	9021.02714742643	9134.239323416667	7479.027728464517	8470.460634627194	1395.9391846095448	9002.02072372004	7935.3884889799065	8881.16465993484	8140.533910071704	10082.907776239965	7951.502630817932	3884.7477323365224	8309.938990933008	7368.501242780618	10827.876948905649	9911.02359663435	8459.304690277791	11436.289099072159	11057.813357440564	11102.643726400202	10301.894831987503	9871.97779141144	8177.100616550302	9834.171535560685	8848.729784696763	8761.961328645852	10610.749217216344	8048.600664970143	9513.541431296366	11082.191161759629	9502.385486946961	11257.174214795634	9125.975660935626	8164.085348142666	10494.438167795717	9503.418444757091	8709.693663453278	6711.12689241395	8245.275832018875	8130.617515094457	10797.714580849855	7505.678039965868	14413.48009942855	8998.302075603571	10818.373737052452	8987.972497502273	8757.209722719253	7765.157041870499	10365.938216215558	9152.419380874953	10504.767745897016	9179.896058624408	9318.105813619788	11088.182317058383	10011.013912654924	12084.366829147657	10792.962974923257	7857.503470096111	9902.966525715337	10435.559572618313	8489.467058333583	10467.994447856392	9635.430452891693	8529.132638242572	9485.238387298807	10902.456502797026	8123.386810423548	9408.179734663116	9133.206365606537	9023.712837732766	8208.915717102303	11009.884115050536	9386.487620650387	9114.199941900146	9807.521224059334	10670.660770203878	10522.741211793276	9173.698311763628	9668.278511253824	10225.249362475864	8000.46483101809	7189.799541628146	7216.243261567471	7562.077536398961	12154.814551798516	6756.37044449764	9155.931437429394	12523.99367313894	13391.265050524004	9126.388844059678	11197.2626618081	7107.782691503831	9531.72148875465	9456.935343301247	8623.131798964392	8788.818231709229	8305.600568130461	8598.960586207353	6882.597888895513	9507.963459121664	9673.856483428526	8927.027986704608	5986.197101264787	12420.69789212595	9507.756867559638	8284.321637241786	9902.34675102926	9141.883211211627	9473.875851387376	5745.931114628574	9702.572710550137	10359.947060916804	10092.824171217213	9699.267245557721	13191.904193168933	10687.601278290007	11604.661222123332	11238.787565775321	11771.587204240323	
7465.885173840937	6337.338484084227	7626.8016517949145	8550.526175573115	7962.488344215465	8479.33928333917	10292.686825633804	9679.072865329825	7342.480351674905	8578.873051821962	9263.034501136228	6776.821633145291	8905.821233519186	10245.370987083097	7221.633142403507	8669.028906357767	8550.952444388888	8038.577327830791	8244.038897032957	5770.82722792307	8896.656453980084	5208.791794327519	7921.566537901341	8527.933928337194	7571.599840152424	5989.716264822057	9739.816171577353	9194.405221796915	9774.130811247009	10962.568269619702	7554.975356337311	10970.027973895714	8683.308911686134	8927.774077531449	8833.142400430037	10257.945917148374	7898.33488744176	9271.346743043785	9345.091248172363	9720.420940459722	7618.915678703131	9811.855601442843	8497.668842417372	8088.663913684015	10053.336885577753	7813.29425869522	8795.204475826318	8755.987744775282	8600.61276142634	8927.774077531449	8040.495537501765	9449.74024244442	8897.508991611629	9414.146796327448	8472.945251102588	7862.315172509016	8772.825362998281	7280.031970164288	13733.954975362192	7714.613027843973	8679.898761159957	9211.455974427801	7290.475556150705	9636.445983752612	8282.82935926822	14030.211802323822	9731.930198485568	8338.244305318596	7712.268549357226	8188.410816574693	12423.1783668629	9498.761156258215	9555.241774348022	7828.639936063018	8933.954975360146	1320.3676568541666	9208.258958309509	8351.03236979176	9287.118689227353	8160.916477957391	10386.46596510367	8358.492074067772	3795.2844012271416	8603.38350872886	7410.896496606331	11460.023977625777	9897.535633413041	9577.62088717606	12102.837351810145	9940.588783806026	10966.404688961651	9416.70440922208	10837.245237782698	8128.733182366595	10501.132276546374	9581.244172110122	9634.101505265866	10056.960170511817	8431.597175972693	9505.155188494797	8868.73584654701	10251.551884911793	11254.136139607837	8965.285733319397	9453.150392970598	10573.597975227636	9343.173038501389	9647.528972962687	6876.781670443856	9420.54082856403	8409.00492873677	8590.595444255696	7246.35673371829	14402.983881716547	9024.963367527494	10365.578793130837	9147.302517654096	8066.071666448092	9478.300253101153	11316.158252302683	8647.076062345503	10343.1996803028	9356.60050619821	10059.517783406449	11064.233382181355	9775.19648328644	11893.965632081803	10250.486212872363	9502.171306784392	9910.110563478318	10792.70014653451	9163.500732653436	10606.420674042089	9995.57746104063	8799.680298391924	9734.06154256443	10641.161582527518	8718.262954579448	9659.677634212194	9355.53483415878	9572.505661386793	8809.058212338912	10911.629146134934	10222.565605439288	9354.469162119349	10760.7299853516	9449.527108036535	11034.820833893078	9136.858931667679	8707.179965369372	9847.23591315193	8159.85080591796	7209.4844811540015	8274.943386176436	7983.588650596186	13462.208605307462	7279.39256694063	8890.049287335616	14574.55708006483	12823.657919280813	9238.950313045103	12889.516451317608	6791.954176105201	11889.276675108309	9551.405355006073	8760.676701748775	8696.096976159297	8089.729585723446	9081.443985617301	8189.263354206238	9411.589183432814	9339.123484751553	6929.212734783827	7372.53230318684	12739.682962573705	9636.659118160498	6579.24603703491	9547.568935664123	9177.141334758144	9274.33062475419	7593.765818572575	9714.453177038911	9473.185027311887	9860.237112032979	8930.331690426083	12953.8830424992	10680.165179170668	10889.250033306897	10583.189023582509	12256.294125488112	
7703.789047769181	6504.900044579715	6235.846792170729	8693.975242605511	8162.23296643343	9535.150704663945	11025.477488603112	10721.091794401429	8339.553543877526	7457.998148341723	9554.462846761817	8150.162877622261	8944.374721397235	10399.1496073835	7472.482254915127	9563.241093169941	9823.296643010599	8927.03768474119	8924.623666978956	5739.217501631142	10165.209340607009	7737.14638412005	6620.772897166945	7256.537393275289	8895.435997671946	8505.681857151263	8743.133422491002	8613.654287971181	9406.988307105343	10870.541439499731	8580.07749546011	11621.959332035103	8997.922024486787	8286.225696948175	9203.771902757284	10438.871172380259	8427.33600795876	10073.037753321712	9772.382813843484	10339.896444128666	8423.385797075105	10884.806089912932	7532.174330490367	8488.344820495218	8940.205054353375	7030.936460586515	8768.809793234765	8623.310359020117	8728.210403597193	8759.812090666437	8410.657339783325	9422.130782159355	8383.664232078345	8989.58269039907	8196.907039745518	8056.8940095359485	7919.953365569222	6750.252031686766	13125.234029426252	7937.070946065062	7927.853787336533	7936.19312142425	5589.1094880522305	8641.744676477176	9592.209306316749	13498.528957931705	9249.199327919323	8499.975996985982	5703.665603678242	9365.291636666756	11565.55909886291	8560.98480952244	9098.652402020005	6609.3611768363835	7960.772211366996	1415.2727771497107	8048.554675448231	7230.861022531528	9025.13458835197	9169.975654086007	10258.478208693321	7039.275794674232	4545.59544628655	7605.692144158401	7923.684120292674	9828.34413469527	8310.365874570514	8888.193944385244	10881.953159830293	8777.80749580309	8956.664266368607	8674.443644347437	10249.480506124995	8360.401879096818	10818.749785691803	9473.483523646877	8920.892912255504	10542.67393615632	8438.308815968914	9832.952714059535	8503.26783938903	9391.626375891126	11479.093371742894	8959.736652611451	9561.704900048519	10638.356822004866	8090.251345886818	9464.705277238754	8641.30576415677	8112.41641806733	8792.291602376494	9052.347152217153	8801.508761105024	14171.381545114371	9329.081370233247	8136.337139529466	9852.264856157406	9566.09402325258	8996.385831365365	9132.009738370874	10360.08641086735	10282.61838631566	10464.986455444427	10175.304323976352	11173.610396740196	10420.656311083403	9963.529129380371	7969.769913935323	8920.892912255504	10421.314679564013	11156.931728564761	9284.092857391614	10619.4835922274	8750.814388098112	9473.922435967284	9160.539039197276	10552.549463365458	8670.932345784187	9688.111648325497	9340.273634403604	8490.978294417655	10156.211638038683	10414.950450918122	8386.517162160986	10231.704557148545	8934.499194188094	10533.895689748197	10954.812605017718	11219.47673422264	9350.149161612742	10080.060350448211	9309.988684295578	6177.910365877114	7732.976717076192	8639.989027195552	12872.6399890325	7050.248602684386	9961.99293625895	11827.8092103056	13667.071288967676	8412.412989064951	10542.454479996117	5830.07235195522	9474.36134828769	8813.35939375599	8974.65967150526	8663.690292497486	8475.616363203439	8458.279326547396	7842.704797177736	9267.633645376382	8905.969893361695	7759.092000140359	9625.12773034721	12532.92185303812	10022.782292635206	7778.404142238231	8987.607584957243	9129.376264448436	8461.132256630035	8120.755752155047	9922.271371262192	9544.148407232273	9120.159105719908	8746.205808733846	13561.293419749787	9534.492336183335	12307.320920349346	11628.543016841197	12356.69855639504	
8282.578507739529	6399.0977337635195	6979.706058579597	10138.314594865351	9148.754097208734	9829.739541116945	10544.334402429042	11212.011419311555	8388.594790825602	7244.295633175268	10342.452331445984	8538.59655306441	9416.952736760528	10050.118070000128	7688.661755897752	9118.302611641458	10373.806083252292	9922.672963737079	8794.163465269778	5788.037923380165	11389.081168721275	6332.330032075268	7384.823599904257	7088.429140382763	7743.023296799335	8647.545201427334	9955.380114901933	9154.84439432219	9944.778486593324	11726.979875238168	8439.572833330822	11748.183131855383	8964.917351006286	9778.987065171485	9434.998061541137	10186.811405213237	7715.053043389392	9622.895005819222	9465.900680227927	10107.411976178559	8465.512987702947	10341.775631766712	8390.62488986342	9235.146089595897	10086.65985268086	8154.907834916723	9188.228245166316	8455.588059073612	10004.779191488848	8232.277164913581	9256.349346213112	9498.607831392781	8546.716949215685	9065.971169777693	8421.527508550213	8747.020054280438	8325.887287212989	6911.133824413285	13678.356183701217	8437.542734293003	8321.375956017837	8293.856835727409	7352.7931484186765	8808.825291654022	9938.913756039628	14533.4790117423	8669.199591164064	8171.599760338786	7634.525781555926	10107.863109298074	11985.02801960087	10126.359567198198	8929.277834564584	8073.703873403985	9527.254784481996	1410.6932647240667	9222.063229129957	8351.827441585114	8714.538469675343	7638.811546191321	10390.046875554839	8336.263348961838	4399.450181512344	8403.482183769605	7243.844500055753	10154.555387167899	9039.128749166537	10819.525605333321	11548.78229302966	9033.489585172598	9951.319916826296	9269.65777323881	10734.261445744945	7843.4004158914695	10414.633630568418	9962.823811373933	10071.321326617342	10951.707609351277	9497.931131713509	10708.095724813063	8455.362492513854	8885.517921971608	11810.439502348483	10079.216156208859	7945.13093434215	11129.905191559787	9332.590843411183	8886.871321330154	6834.892327215214	9082.21196208024	8399.873118813483	8398.745286014695	8403.256617209847	14655.05938745165	11150.20618193797	8812.659923169902	11083.438480249719	9991.019631343635	7843.851549010985	8896.345116839973	10221.774221975666	10973.361999088007	10904.33863180218	10065.456596063645	11602.918267371486	10760.652733236586	10974.264265327038	8575.138335745143	7631.593416279077	10842.307827868839	10599.598209569655	8108.2155570468985	10734.71257886446	10109.442075216377	7690.0151552562975	9436.125894339924	10498.544390798248	8198.667747509699	10426.137525116055	9147.626264409946	8474.084516973735	9811.243083216823	10108.088675857833	8213.780707013459	10351.023860716774	9282.515067144994	10311.098579639678	11104.416170307177	10775.991259300103	9183.491347411406	10498.093257678733	8119.493885034779	7470.990025731662	7501.892644418454	7643.097310826715	13816.628484832629	7785.429810033765	10706.065625775245	12604.433792695256	13274.81760829486	8608.973319708784	11191.033729254097	7279.93514961697	10695.463997466637	9118.302611641458	8635.139040640666	8442.956331727186	8297.917033803045	8165.058330105815	7258.7318929997555	9211.461600821349	8700.102209850857	7711.895111552785	10690.050400032454	12218.714975509749	10227.187819409848	9506.27709442454	8350.24847566681	9688.534874708685	8033.101892647616	8045.2824868745265	11095.844641036389	9287.928664579178	9315.89891798912	8639.424805276061	13431.811933886154	9824.325943682763	11209.755753713978	10703.358827058153	11981.418954644749	
